[2024-11-30T09:47:37.937+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-11-30T09:47:37.963+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: dag1.process_task_tag2 manual__2024-11-30T09:47:29.267216+00:00 [queued]>
[2024-11-30T09:47:37.982+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: dag1.process_task_tag2 manual__2024-11-30T09:47:29.267216+00:00 [queued]>
[2024-11-30T09:47:37.983+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2024-11-30T09:47:38.028+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): process_task_tag2> on 2024-11-30 09:47:29.267216+00:00
[2024-11-30T09:47:38.045+0000] {logging_mixin.py:190} WARNING - /home/airflow/.local/lib/python3.12/site-packages/airflow/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=194) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-11-30T09:47:38.049+0000] {standard_task_runner.py:72} INFO - Started process 208 to run task
[2024-11-30T09:47:38.047+0000] {standard_task_runner.py:104} INFO - Running: ['airflow', 'tasks', 'run', 'dag1', 'process_task_tag2', 'manual__2024-11-30T09:47:29.267216+00:00', '--job-id', '28', '--raw', '--subdir', 'DAGS_FOLDER/dag_data.py', '--cfg-path', '/tmp/tmpxy1lpi8v']
[2024-11-30T09:47:38.052+0000] {standard_task_runner.py:105} INFO - Job 28: Subtask process_task_tag2
[2024-11-30T09:47:38.217+0000] {task_command.py:467} INFO - Running <TaskInstance: dag1.process_task_tag2 manual__2024-11-30T09:47:29.267216+00:00 [running]> on host 45770b1a429e
[2024-11-30T09:47:38.432+0000] {taskinstance.py:3132} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='admin' AIRFLOW_CTX_DAG_ID='dag1' AIRFLOW_CTX_TASK_ID='process_task_tag2' AIRFLOW_CTX_EXECUTION_DATE='2024-11-30T09:47:29.267216+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-11-30T09:47:29.267216+00:00'
[2024-11-30T09:47:38.435+0000] {taskinstance.py:731} INFO - ::endgroup::
[2024-11-30T09:47:38.614+0000] {dag_data.py:38} INFO - Processing chunk:     Invoice ID Branch       City  ... gross margin percentage gross income Rating
0  750-67-8428      A     Yangon  ...                4.761905      26.1415    9.1
1  226-31-3081      C  Naypyitaw  ...                4.761905       3.8200    9.6
2  631-41-3108      A     Yangon  ...                4.761905      16.2155    7.4
3  123-19-1176      A     Yangon  ...                4.761905      23.2880    8.4
4  373-73-7910      A     Yangon  ...                4.761905      30.2085    5.3

[5 rows x 17 columns]
[2024-11-30T09:47:38.616+0000] {dag_data.py:60} INFO - Publishing data: {'id': '02b2166a-e779-4343-a3f0-a38e654ed4bb', 'invoice_id': '750-67-8428', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Member', 'gender': 'Female', 'product_line': 'Health and beauty', 'unit_price': 74.69, 'quantity': 7, 'tax_5_percent': 26.1415, 'total': 548.9715, 'date': '1/5/2019', 'time': '13:08', 'payment': 'Ewallet', 'cogs': 522.83, 'gross_margin_percentage': 4.761904762, 'gross_income': 26.1415, 'rating': 9.1}
[2024-11-30T09:48:38.866+0000] {dag_data.py:60} INFO - Publishing data: {'id': '2768f850-0f90-4915-acf8-5e1690a67fb1', 'invoice_id': '593-95-4461', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Member', 'gender': 'Male', 'product_line': 'Home and lifestyle', 'unit_price': 74.86, 'quantity': 1, 'tax_5_percent': 3.743, 'total': 78.603, 'date': '3/24/2019', 'time': '14:49', 'payment': 'Cash', 'cogs': 74.86, 'gross_margin_percentage': 4.761904762, 'gross_income': 3.743, 'rating': 6.9}
[2024-11-30T09:48:38.867+0000] {dag_data.py:60} INFO - Publishing data: {'id': '695480e1-2dc3-48cb-a7b1-99a90125ac76', 'invoice_id': '226-71-3580', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Normal', 'gender': 'Female', 'product_line': 'Sports and travel', 'unit_price': 23.75, 'quantity': 9, 'tax_5_percent': 10.6875, 'total': 224.4375, 'date': '1/31/2019', 'time': '12:02', 'payment': 'Cash', 'cogs': 213.75, 'gross_margin_percentage': 4.761904762, 'gross_income': 10.6875, 'rating': 9.5}
[2024-11-30T09:48:38.867+0000] {dag_data.py:60} INFO - Publishing data: {'id': '6909f96a-dd41-4260-ba0a-b8350ef32c08', 'invoice_id': '283-79-9594', 'branch': 'B', 'city': 'Mandalay', 'customer_type': 'Normal', 'gender': 'Female', 'product_line': 'Food and beverages', 'unit_price': 48.51, 'quantity': 7, 'tax_5_percent': 16.9785, 'total': 356.5485, 'date': '1/25/2019', 'time': '13:30', 'payment': 'Credit card', 'cogs': 339.57, 'gross_margin_percentage': 4.761904762, 'gross_income': 16.9785, 'rating': 5.2}
[2024-11-30T09:48:38.868+0000] {dag_data.py:60} INFO - Publishing data: {'id': '5a439e23-8558-4b1e-bc98-0b7cd57a7094', 'invoice_id': '430-60-3493', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Member', 'gender': 'Female', 'product_line': 'Home and lifestyle', 'unit_price': 94.88, 'quantity': 7, 'tax_5_percent': 33.208, 'total': 697.368, 'date': '2/3/2019', 'time': '14:38', 'payment': 'Cash', 'cogs': 664.16, 'gross_margin_percentage': 4.761904762, 'gross_income': 33.208, 'rating': 4.2}
[2024-11-30T09:48:38.868+0000] {dag_data.py:60} INFO - Publishing data: {'id': '4e238c5f-db1b-45e0-ade5-b59dac8f04c0', 'invoice_id': '139-20-0155', 'branch': 'B', 'city': 'Mandalay', 'customer_type': 'Member', 'gender': 'Male', 'product_line': 'Electronic accessories', 'unit_price': 40.3, 'quantity': 10, 'tax_5_percent': 20.15, 'total': 423.15, 'date': '1/24/2019', 'time': '17:37', 'payment': 'Credit card', 'cogs': 403.0, 'gross_margin_percentage': 4.761904762, 'gross_income': 20.15, 'rating': 7.0}
[2024-11-30T09:48:38.869+0000] {dag_data.py:60} INFO - Publishing data: {'id': '208d695f-ce25-4476-9253-f857e309ad40', 'invoice_id': '558-80-4082', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Normal', 'gender': 'Male', 'product_line': 'Electronic accessories', 'unit_price': 27.85, 'quantity': 7, 'tax_5_percent': 9.7475, 'total': 204.6975, 'date': '3/14/2019', 'time': '17:20', 'payment': 'Ewallet', 'cogs': 194.95, 'gross_margin_percentage': 4.761904762, 'gross_income': 9.7475, 'rating': 6.0}
[2024-11-30T09:48:38.870+0000] {dag_data.py:60} INFO - Publishing data: {'id': 'f26c1303-82fd-4284-8b4a-6143811bc101', 'invoice_id': '278-97-7759', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Member', 'gender': 'Female', 'product_line': 'Electronic accessories', 'unit_price': 62.48, 'quantity': 1, 'tax_5_percent': 3.124, 'total': 65.604, 'date': '2/18/2019', 'time': '20:29', 'payment': 'Cash', 'cogs': 62.48, 'gross_margin_percentage': 4.761904762, 'gross_income': 3.124, 'rating': 4.7}
[2024-11-30T09:48:38.871+0000] {dag_data.py:60} INFO - Publishing data: {'id': '49ad5e27-465f-4a5f-a22f-62e63e15b233', 'invoice_id': '316-68-6352', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Member', 'gender': 'Female', 'product_line': 'Food and beverages', 'unit_price': 36.36, 'quantity': 2, 'tax_5_percent': 3.636, 'total': 76.356, 'date': '1/21/2019', 'time': '10:00', 'payment': 'Cash', 'cogs': 72.72, 'gross_margin_percentage': 4.761904762, 'gross_income': 3.636, 'rating': 7.1}
[2024-11-30T09:48:38.871+0000] {dag_data.py:60} INFO - Publishing data: {'id': 'a0b7e8ae-5cd5-4358-b23f-ae4d53a0dcdb', 'invoice_id': '585-03-5943', 'branch': 'B', 'city': 'Mandalay', 'customer_type': 'Normal', 'gender': 'Male', 'product_line': 'Health and beauty', 'unit_price': 18.11, 'quantity': 10, 'tax_5_percent': 9.055, 'total': 190.155, 'date': '3/13/2019', 'time': '11:46', 'payment': 'Ewallet', 'cogs': 181.1, 'gross_margin_percentage': 4.761904762, 'gross_income': 9.055, 'rating': 5.9}
[2024-11-30T09:48:38.872+0000] {dag_data.py:60} INFO - Publishing data: {'id': '8e7134a6-b5a6-4228-b211-6d693c8a640f', 'invoice_id': '211-05-0490', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Member', 'gender': 'Female', 'product_line': 'Electronic accessories', 'unit_price': 51.92, 'quantity': 5, 'tax_5_percent': 12.98, 'total': 272.58, 'date': '3/3/2019', 'time': '13:42', 'payment': 'Cash', 'cogs': 259.6, 'gross_margin_percentage': 4.761904762, 'gross_income': 12.98, 'rating': 7.5}
[2024-11-30T09:48:38.872+0000] {dag_data.py:60} INFO - Publishing data: {'id': '8b7b1342-21bc-49f5-a7c2-0d763e44e53c', 'invoice_id': '727-75-6477', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Normal', 'gender': 'Male', 'product_line': 'Electronic accessories', 'unit_price': 28.84, 'quantity': 4, 'tax_5_percent': 5.768, 'total': 121.128, 'date': '3/29/2019', 'time': '14:44', 'payment': 'Cash', 'cogs': 115.36, 'gross_margin_percentage': 4.761904762, 'gross_income': 5.768, 'rating': 6.4}
[2024-11-30T09:48:38.873+0000] {dag_data.py:60} INFO - Publishing data: {'id': 'f115820f-7ee1-40af-9c35-6ded7027fe9d', 'invoice_id': '744-02-5987', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Member', 'gender': 'Male', 'product_line': 'Home and lifestyle', 'unit_price': 78.38, 'quantity': 6, 'tax_5_percent': 23.514, 'total': 493.794, 'date': '1/10/2019', 'time': '14:16', 'payment': 'Ewallet', 'cogs': 470.28, 'gross_margin_percentage': 4.761904762, 'gross_income': 23.514, 'rating': 5.8}
[2024-11-30T09:48:38.873+0000] {dag_data.py:60} INFO - Publishing data: {'id': 'd390976f-a510-4211-a4df-9809d39032eb', 'invoice_id': '307-83-9164', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Member', 'gender': 'Male', 'product_line': 'Home and lifestyle', 'unit_price': 60.01, 'quantity': 4, 'tax_5_percent': 12.002, 'total': 252.042, 'date': '1/25/2019', 'time': '15:54', 'payment': 'Cash', 'cogs': 240.04, 'gross_margin_percentage': 4.761904762, 'gross_income': 12.002, 'rating': 4.5}
[2024-11-30T09:48:38.874+0000] {dag_data.py:60} INFO - Publishing data: {'id': '7efc34b8-d0a7-46a6-bf7a-5dfa48fb649c', 'invoice_id': '779-06-0012', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Member', 'gender': 'Female', 'product_line': 'Home and lifestyle', 'unit_price': 88.61, 'quantity': 1, 'tax_5_percent': 4.4305, 'total': 93.0405, 'date': '1/19/2019', 'time': '10:21', 'payment': 'Cash', 'cogs': 88.61, 'gross_margin_percentage': 4.761904762, 'gross_income': 4.4305, 'rating': 7.7}
[2024-11-30T09:49:08.882+0000] {dag_data.py:38} INFO - Processing chunk:       Invoice ID Branch  ... gross income Rating
300  446-47-6729      C  ...       9.9820    6.7
301  573-10-3877      B  ...       1.9505    4.7
302  735-06-4124      C  ...       2.4305    4.4
303  439-54-7422      A  ...      10.2380    4.7
304  396-90-2219      B  ...       5.9840    8.6

[5 rows x 17 columns]
[2024-11-30T09:49:08.883+0000] {dag_data.py:60} INFO - Publishing data: {'id': '01105cec-a0f6-4fba-9538-9e617f710f63', 'invoice_id': '446-47-6729', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Normal', 'gender': 'Male', 'product_line': 'Fashion accessories', 'unit_price': 99.82, 'quantity': 2, 'tax_5_percent': 9.982, 'total': 209.622, 'date': '1/2/2019', 'time': '18:09', 'payment': 'Credit card', 'cogs': 199.64, 'gross_margin_percentage': 4.761904762, 'gross_income': 9.982, 'rating': 6.7}
[2024-11-30T09:49:08.884+0000] {dag_data.py:60} INFO - Publishing data: {'id': '075ab514-8f08-4d5e-98f1-4f4a303e0214', 'invoice_id': '573-10-3877', 'branch': 'B', 'city': 'Mandalay', 'customer_type': 'Member', 'gender': 'Male', 'product_line': 'Health and beauty', 'unit_price': 39.01, 'quantity': 1, 'tax_5_percent': 1.9505, 'total': 40.9605, 'date': '3/12/2019', 'time': '16:46', 'payment': 'Credit card', 'cogs': 39.01, 'gross_margin_percentage': 4.761904762, 'gross_income': 1.9505, 'rating': 4.7}
[2024-11-30T09:49:08.885+0000] {dag_data.py:60} INFO - Publishing data: {'id': 'b28dc6b5-ddb9-4771-8017-35467019c8b2', 'invoice_id': '735-06-4124', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Normal', 'gender': 'Male', 'product_line': 'Food and beverages', 'unit_price': 48.61, 'quantity': 1, 'tax_5_percent': 2.4305, 'total': 51.0405, 'date': '2/25/2019', 'time': '15:31', 'payment': 'Cash', 'cogs': 48.61, 'gross_margin_percentage': 4.761904762, 'gross_income': 2.4305, 'rating': 4.4}
[2024-11-30T09:49:08.886+0000] {dag_data.py:60} INFO - Publishing data: {'id': '68e1f0e8-e01f-41f7-b4ff-1d0a66423d21', 'invoice_id': '439-54-7422', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Normal', 'gender': 'Female', 'product_line': 'Electronic accessories', 'unit_price': 51.19, 'quantity': 4, 'tax_5_percent': 10.238, 'total': 214.998, 'date': '3/18/2019', 'time': '17:15', 'payment': 'Credit card', 'cogs': 204.76, 'gross_margin_percentage': 4.761904762, 'gross_income': 10.238, 'rating': 4.7}
[2024-11-30T09:49:08.886+0000] {dag_data.py:60} INFO - Publishing data: {'id': 'ead8be92-fc8c-4abc-a93c-65154754f5a0', 'invoice_id': '396-90-2219', 'branch': 'B', 'city': 'Mandalay', 'customer_type': 'Normal', 'gender': 'Female', 'product_line': 'Electronic accessories', 'unit_price': 14.96, 'quantity': 8, 'tax_5_percent': 5.984, 'total': 125.664, 'date': '2/23/2019', 'time': '12:29', 'payment': 'Cash', 'cogs': 119.68, 'gross_margin_percentage': 4.761904762, 'gross_income': 5.984, 'rating': 8.6}
[2024-11-30T09:49:08.887+0000] {dag_data.py:60} INFO - Publishing data: {'id': '389263f9-1812-4117-941e-c89264d91470', 'invoice_id': '411-77-0180', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Member', 'gender': 'Male', 'product_line': 'Electronic accessories', 'unit_price': 72.2, 'quantity': 7, 'tax_5_percent': 25.27, 'total': 530.67, 'date': '3/26/2019', 'time': '20:14', 'payment': 'Ewallet', 'cogs': 505.4, 'gross_margin_percentage': 4.761904762, 'gross_income': 25.27, 'rating': 4.3}
[2024-11-30T09:49:08.887+0000] {dag_data.py:60} INFO - Publishing data: {'id': '4af6ea85-10ae-41d3-97cd-1b69902ee114', 'invoice_id': '286-01-5402', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Normal', 'gender': 'Female', 'product_line': 'Sports and travel', 'unit_price': 40.23, 'quantity': 7, 'tax_5_percent': 14.0805, 'total': 295.6905, 'date': '3/30/2019', 'time': '13:22', 'payment': 'Cash', 'cogs': 281.61, 'gross_margin_percentage': 4.761904762, 'gross_income': 14.0805, 'rating': 9.6}
[2024-11-30T09:49:08.888+0000] {dag_data.py:60} INFO - Publishing data: {'id': '6b21e0d3-3f21-439b-9f88-2bce190a4313', 'invoice_id': '803-17-8013', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Member', 'gender': 'Female', 'product_line': 'Home and lifestyle', 'unit_price': 88.79, 'quantity': 8, 'tax_5_percent': 35.516, 'total': 745.836, 'date': '2/17/2019', 'time': '17:09', 'payment': 'Cash', 'cogs': 710.32, 'gross_margin_percentage': 4.761904762, 'gross_income': 35.516, 'rating': 4.1}
[2024-11-30T09:49:08.889+0000] {dag_data.py:60} INFO - Publishing data: {'id': 'e2f50e5e-c087-4d47-9902-e599e84e5d5f', 'invoice_id': '512-98-1403', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Member', 'gender': 'Female', 'product_line': 'Electronic accessories', 'unit_price': 26.48, 'quantity': 3, 'tax_5_percent': 3.972, 'total': 83.412, 'date': '3/21/2019', 'time': '10:40', 'payment': 'Ewallet', 'cogs': 79.44, 'gross_margin_percentage': 4.761904762, 'gross_income': 3.972, 'rating': 4.7}
[2024-11-30T09:49:08.889+0000] {dag_data.py:60} INFO - Publishing data: {'id': '5906d959-3d24-43e7-a4e8-90658111d84c', 'invoice_id': '848-42-2560', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Normal', 'gender': 'Female', 'product_line': 'Fashion accessories', 'unit_price': 81.91, 'quantity': 2, 'tax_5_percent': 8.191, 'total': 172.011, 'date': '3/5/2019', 'time': '17:43', 'payment': 'Cash', 'cogs': 163.82, 'gross_margin_percentage': 4.761904762, 'gross_income': 8.191, 'rating': 7.8}
[2024-11-30T09:49:08.890+0000] {dag_data.py:60} INFO - Publishing data: {'id': '71a037db-6516-42f2-93f6-62e35d80c588', 'invoice_id': '532-59-7201', 'branch': 'B', 'city': 'Mandalay', 'customer_type': 'Member', 'gender': 'Male', 'product_line': 'Sports and travel', 'unit_price': 79.93, 'quantity': 6, 'tax_5_percent': 23.979, 'total': 503.559, 'date': '1/31/2019', 'time': '14:04', 'payment': 'Cash', 'cogs': 479.58, 'gross_margin_percentage': 4.761904762, 'gross_income': 23.979, 'rating': 5.5}
[2024-11-30T09:49:08.890+0000] {dag_data.py:60} INFO - Publishing data: {'id': '273966f6-53b1-4ebb-8110-157c72533f74', 'invoice_id': '181-94-6432', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Member', 'gender': 'Male', 'product_line': 'Fashion accessories', 'unit_price': 69.33, 'quantity': 2, 'tax_5_percent': 6.933, 'total': 145.593, 'date': '2/5/2019', 'time': '19:05', 'payment': 'Ewallet', 'cogs': 138.66, 'gross_margin_percentage': 4.761904762, 'gross_income': 6.933, 'rating': 9.7}
[2024-11-30T09:49:08.891+0000] {dag_data.py:60} INFO - Publishing data: {'id': 'e0bbe8c3-3b95-462c-8a6e-604abaa60f31', 'invoice_id': '870-76-1733', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Member', 'gender': 'Female', 'product_line': 'Food and beverages', 'unit_price': 14.23, 'quantity': 5, 'tax_5_percent': 3.5575, 'total': 74.7075, 'date': '2/1/2019', 'time': '10:08', 'payment': 'Credit card', 'cogs': 71.15, 'gross_margin_percentage': 4.761904762, 'gross_income': 3.5575, 'rating': 4.4}
[2024-11-30T09:49:08.891+0000] {dag_data.py:60} INFO - Publishing data: {'id': '378ef48d-4077-4f63-bc5c-5435c7e78e25', 'invoice_id': '423-64-4619', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Member', 'gender': 'Female', 'product_line': 'Health and beauty', 'unit_price': 15.55, 'quantity': 9, 'tax_5_percent': 6.9975, 'total': 146.9475, 'date': '3/7/2019', 'time': '13:12', 'payment': 'Cash', 'cogs': 139.95, 'gross_margin_percentage': 4.761904762, 'gross_income': 6.9975, 'rating': 5.0}
[2024-11-30T09:49:08.892+0000] {dag_data.py:60} INFO - Publishing data: {'id': 'efd6103f-1ca9-466d-af92-c6561bb23e04', 'invoice_id': '227-07-4446', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Member', 'gender': 'Female', 'product_line': 'Electronic accessories', 'unit_price': 78.13, 'quantity': 10, 'tax_5_percent': 39.065, 'total': 820.365, 'date': '2/10/2019', 'time': '20:51', 'payment': 'Cash', 'cogs': 781.3, 'gross_margin_percentage': 4.761904762, 'gross_income': 39.065, 'rating': 4.4}
[2024-11-30T09:49:08.892+0000] {dag_data.py:60} INFO - Publishing data: {'id': '54d33111-10db-448a-a4b2-cf9f33c90063', 'invoice_id': '174-36-3675', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Member', 'gender': 'Male', 'product_line': 'Food and beverages', 'unit_price': 99.37, 'quantity': 2, 'tax_5_percent': 9.937, 'total': 208.677, 'date': '2/14/2019', 'time': '17:29', 'payment': 'Cash', 'cogs': 198.74, 'gross_margin_percentage': 4.761904762, 'gross_income': 9.937, 'rating': 5.2}
[2024-11-30T09:49:08.892+0000] {dag_data.py:60} INFO - Publishing data: {'id': '614fb7f3-51a2-4031-a45d-f86eb85605a8', 'invoice_id': '428-83-5800', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Member', 'gender': 'Female', 'product_line': 'Food and beverages', 'unit_price': 21.08, 'quantity': 3, 'tax_5_percent': 3.162, 'total': 66.402, 'date': '2/9/2019', 'time': '10:25', 'payment': 'Cash', 'cogs': 63.24, 'gross_margin_percentage': 4.761904762, 'gross_income': 3.162, 'rating': 7.3}
[2024-11-30T09:49:08.893+0000] {dag_data.py:60} INFO - Publishing data: {'id': '86945096-4614-4d53-bb88-c93b5303513b', 'invoice_id': '603-07-0961', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Member', 'gender': 'Male', 'product_line': 'Electronic accessories', 'unit_price': 74.79, 'quantity': 5, 'tax_5_percent': 18.6975, 'total': 392.6475, 'date': '1/10/2019', 'time': '11:34', 'payment': 'Cash', 'cogs': 373.95, 'gross_margin_percentage': 4.761904762, 'gross_income': 18.6975, 'rating': 4.9}
[2024-11-30T09:49:08.894+0000] {dag_data.py:60} INFO - Publishing data: {'id': 'd7884f21-2a92-45ca-b3f9-065325a2a5f7', 'invoice_id': '704-20-4138', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Member', 'gender': 'Female', 'product_line': 'Health and beauty', 'unit_price': 29.67, 'quantity': 7, 'tax_5_percent': 10.3845, 'total': 218.0745, 'date': '3/11/2019', 'time': '18:58', 'payment': 'Credit card', 'cogs': 207.69, 'gross_margin_percentage': 4.761904762, 'gross_income': 10.3845, 'rating': 8.1}
[2024-11-30T09:49:08.894+0000] {dag_data.py:60} INFO - Publishing data: {'id': '2bfb8097-0eb1-41b8-828d-a772930b186c', 'invoice_id': '787-15-1757', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Member', 'gender': 'Male', 'product_line': 'Health and beauty', 'unit_price': 44.07, 'quantity': 4, 'tax_5_percent': 8.814, 'total': 185.094, 'date': '2/18/2019', 'time': '16:28', 'payment': 'Ewallet', 'cogs': 176.28, 'gross_margin_percentage': 4.761904762, 'gross_income': 8.814, 'rating': 8.4}
[2024-11-30T09:49:08.895+0000] {dag_data.py:60} INFO - Publishing data: {'id': '8e8ea42e-8e21-44b2-a284-59e2b067f243', 'invoice_id': '649-11-3678', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Normal', 'gender': 'Female', 'product_line': 'Food and beverages', 'unit_price': 22.93, 'quantity': 9, 'tax_5_percent': 10.3185, 'total': 216.6885, 'date': '2/26/2019', 'time': '20:26', 'payment': 'Cash', 'cogs': 206.37, 'gross_margin_percentage': 4.761904762, 'gross_income': 10.3185, 'rating': 5.5}
[2024-11-30T09:49:08.895+0000] {dag_data.py:60} INFO - Publishing data: {'id': 'df39f08d-e419-4f38-9e99-7bd8bbb9c309', 'invoice_id': '622-20-1945', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Normal', 'gender': 'Female', 'product_line': 'Health and beauty', 'unit_price': 39.42, 'quantity': 1, 'tax_5_percent': 1.971, 'total': 41.391, 'date': '1/18/2019', 'time': '15:08', 'payment': 'Cash', 'cogs': 39.42, 'gross_margin_percentage': 4.761904762, 'gross_income': 1.971, 'rating': 8.4}
[2024-11-30T09:49:08.896+0000] {dag_data.py:60} INFO - Publishing data: {'id': '3926e51c-0650-4981-9ab9-e3b9667116e0', 'invoice_id': '372-94-8041', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Normal', 'gender': 'Male', 'product_line': 'Health and beauty', 'unit_price': 15.26, 'quantity': 6, 'tax_5_percent': 4.578, 'total': 96.138, 'date': '2/15/2019', 'time': '18:03', 'payment': 'Ewallet', 'cogs': 91.56, 'gross_margin_percentage': 4.761904762, 'gross_income': 4.578, 'rating': 9.8}
[2024-11-30T09:49:08.897+0000] {dag_data.py:60} INFO - Publishing data: {'id': '1de3e0a3-3ad9-416c-b95a-9f1d872e7d7c', 'invoice_id': '563-91-7120', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Normal', 'gender': 'Female', 'product_line': 'Fashion accessories', 'unit_price': 61.77, 'quantity': 5, 'tax_5_percent': 15.4425, 'total': 324.2925, 'date': '3/8/2019', 'time': '13:21', 'payment': 'Cash', 'cogs': 308.85, 'gross_margin_percentage': 4.761904762, 'gross_income': 15.4425, 'rating': 6.7}
[2024-11-30T09:49:08.897+0000] {dag_data.py:60} INFO - Publishing data: {'id': '2b68e06a-e938-4fc6-b82e-01f23639aafd', 'invoice_id': '746-54-5508', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Normal', 'gender': 'Male', 'product_line': 'Home and lifestyle', 'unit_price': 21.52, 'quantity': 6, 'tax_5_percent': 6.456, 'total': 135.576, 'date': '1/17/2019', 'time': '12:48', 'payment': 'Credit card', 'cogs': 129.12, 'gross_margin_percentage': 4.761904762, 'gross_income': 6.456, 'rating': 9.4}
[2024-11-30T09:49:08.897+0000] {dag_data.py:60} INFO - Publishing data: {'id': '2a4b1bfc-ce16-4bfe-aaf7-21e9a82fe687', 'invoice_id': '276-54-0879', 'branch': 'B', 'city': 'Mandalay', 'customer_type': 'Normal', 'gender': 'Male', 'product_line': 'Sports and travel', 'unit_price': 97.74, 'quantity': 4, 'tax_5_percent': 19.548, 'total': 410.508, 'date': '3/12/2019', 'time': '19:53', 'payment': 'Ewallet', 'cogs': 390.96, 'gross_margin_percentage': 4.761904762, 'gross_income': 19.548, 'rating': 6.4}
[2024-11-30T09:49:08.898+0000] {dag_data.py:60} INFO - Publishing data: {'id': 'a1f64dc4-0b51-401a-8666-4ea8fda27f82', 'invoice_id': '815-11-1168', 'branch': 'A', 'city': 'Yangon', 'customer_type': 'Member', 'gender': 'Male', 'product_line': 'Food and beverages', 'unit_price': 99.78, 'quantity': 5, 'tax_5_percent': 24.945, 'total': 523.845, 'date': '3/9/2019', 'time': '19:09', 'payment': 'Cash', 'cogs': 498.9, 'gross_margin_percentage': 4.761904762, 'gross_income': 24.945, 'rating': 5.4}
[2024-11-30T09:49:08.898+0000] {dag_data.py:60} INFO - Publishing data: {'id': '7d56000c-c154-419d-b6c7-3f186009f72e', 'invoice_id': '719-76-3868', 'branch': 'C', 'city': 'Naypyitaw', 'customer_type': 'Member', 'gender': 'Male', 'product_line': 'Food and beverages', 'unit_price': 94.26, 'quantity': 4, 'tax_5_percent': 18.852, 'total': 395.892, 'date': '3/12/2019', 'time': '16:30', 'payment': 'Cash', 'cogs': 377.04, 'gross_margin_percentage': 4.761904762, 'gross_income': 18.852, 'rating': 8.6}
[2024-11-30T09:49:08.899+0000] {dag_data.py:60} INFO - Publishing data: {'id': '87a0acc1-42af-4ad1-a12d-5305ccc6b056', 'invoice_id': '730-61-8757', 'branch': 'B', 'city': 'Mandalay', 'customer_type': 'Member', 'gender': 'Male', 'product_line': 'Health and beauty', 'unit_price': 51.13, 'quantity': 4, 'tax_5_percent': 10.226, 'total': 214.746, 'date': '1/25/2019', 'time': '10:11', 'payment': 'Credit card', 'cogs': 204.52, 'gross_margin_percentage': 4.761904762, 'gross_income': 10.226, 'rating': 4.0}
